date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,product_name,sales,year,month,quarter,dayofweek,weekofyear,is_holiday_season,promotion_flag,lag_1,rolling_mean_7,rolling_mean_30,growth_rate
2022-02-06,P036,Beauty,2,5,899,0,Cloudy,Winter,Low,No,Yes,Rubik’s Cube,1798.0,2022,2,2022Q1,6,5,0,0,2100.0,5626.01,5626.01,-0.14380952380952383
2022-02-08,P026,Clothes,4,5,999,0,Cold,Winter,Low,No,No,Rubik’s Cube,3996.0,2022,2,2022Q1,1,6,0,0,1798.0,5354.341666666666,5354.341666666666,1.2224694104560623
2022-02-11,P025,Clothes,9,10,250,0,Cold,Winter,Medium,No,No,Rubik’s Cube,2250.0,2022,2,2022Q1,4,6,0,0,3996.0,4910.864285714286,4910.864285714286,-0.4369369369369369
2022-02-16,P021,Travel Necessaries,1,4,700,0,Sunny,Winter,Low,No,No,Rubik’s Cube,700.0,2022,2,2022Q1,2,7,0,0,2250.0,2441.15,4384.50625,-0.6888888888888889
2022-02-19,P038,Utilities,2,4,450,20,Sunny,Winter,Medium,Yes,Yes,Rubik’s Cube,720.0,2022,2,2022Q1,5,7,0,1,700.0,2501.15,3977.3388888888894,0.02857142857142847
2022-03-02,P037,Clothes,3,6,1500,10,Sunny,Summer,Low,Yes,No,Rubik’s Cube,4050.0,2022,3,2022Q1,2,9,0,1,720.0,2230.5714285714284,3984.6050000000005,4.625
2022-03-03,P014,Utilities,1,1,600,0,Hot,Summer,Low,No,No,Rubik’s Cube,600.0,2022,3,2022Q1,3,9,0,0,4050.0,2016.2857142857142,3676.9136363636367,-0.8518518518518519
2022-03-08,P038,Utilities,1,2,450,0,Hot,Summer,Low,No,Yes,Rubik’s Cube,450.0,2022,3,2022Q1,1,10,0,0,600.0,1823.7142857142858,3408.004166666667,-0.25
2022-03-31,P016,Utilities,1,1,35000,0,Hot,Summer,Low,No,No,Rubik’s Cube,35000.0,2022,3,2022Q1,3,13,0,0,450.0,6252.857142857143,5838.157692307693,76.77777777777777
2022-04-07,P023,Sweets,5,6,600,0,Humid,Summer,Low,No,No,Rubik’s Cube,3000.0,2022,4,2022Q2,3,14,0,0,35000.0,6360.0,5635.432142857143,-0.9142857142857143
2022-04-15,P013,Utilities,2,2,300,0,Hot,Summer,Medium,No,No,Rubik’s Cube,600.0,2022,4,2022Q2,4,15,0,0,3000.0,6345.714285714285,5299.736666666667,-0.8
2022-04-24,P014,Utilities,3,4,600,0,Sunny,Summer,Medium,No,Yes,Rubik’s Cube,1800.0,2022,4,2022Q2,6,16,0,0,600.0,6500.0,5081.003125,2.0
2022-05-01,P038,Utilities,3,5,450,0,Sunny,Summer,Medium,No,Yes,Rubik’s Cube,1350.0,2022,5,2022Q2,6,17,0,0,1800.0,6114.285714285715,4861.532352941176,-0.25
2022-05-13,P040,Sweets,7,8,600,0,Sunny,Summer,Medium,No,No,Rubik’s Cube,4200.0,2022,5,2022Q2,4,19,0,0,1350.0,6628.571428571428,4824.780555555556,2.111111111111111
2022-05-27,P022,Travel Necessaries,2,5,2500,0,Sunny,Summer,Medium,No,No,Rubik’s Cube,5000.0,2022,5,2022Q2,4,21,0,0,4200.0,7278.571428571428,4834.002631578947,0.19047619047619047
2022-06-08,P022,Travel Necessaries,0,0,2500,0,Rainy,Monsoon,Low,No,No,Rubik’s Cube,0.0,2022,6,2022Q2,2,23,0,0,5000.0,2278.5714285714284,4592.3025,-1.0
2022-06-13,P013,Utilities,12,13,300,10,Rainy,Monsoon,High,Yes,No,Rubik’s Cube,3240.0,2022,6,2022Q2,0,24,0,1,0.0,2312.8571428571427,4527.907142857143,inf
2022-06-17,P037,Clothes,9,12,1500,15,Rainy,Monsoon,Medium,Yes,No,Rubik’s Cube,11475.0,2022,6,2022Q2,4,24,0,1,3240.0,3866.4285714285716,4843.684090909091,2.5416666666666665
2022-06-28,P024,Sweets,13,16,400,5,Rainy,Monsoon,Medium,Yes,No,Rubik’s Cube,4940.0,2022,6,2022Q2,1,26,0,1,11475.0,4315.0,4847.871739130435,-0.5694989106753813
2022-07-02,P025,Clothes,3,6,250,0,Rainy,Monsoon,Low,No,Yes,Rubik’s Cube,750.0,2022,7,2022Q3,5,26,0,0,4940.0,4229.285714285715,4677.127083333334,-0.8481781376518218
2022-07-04,P003,Clothes,5,8,499,0,Rainy,Monsoon,Medium,No,No,Rubik’s Cube,2495.0,2022,7,2022Q3,0,27,0,0,750.0,3985.714285714286,4589.842000000001,2.3266666666666667
2022-07-09,P037,Clothes,3,4,1500,0,Rainy,Monsoon,Low,No,Yes,Rubik’s Cube,4500.0,2022,7,2022Q3,5,27,0,0,2495.0,3914.285714285714,4586.386538461538,0.8036072144288577
2022-07-10,P025,Clothes,7,8,250,20,Rainy,Monsoon,Medium,Yes,Yes,Rubik’s Cube,1400.0,2022,7,2022Q3,6,27,0,1,4500.0,4114.285714285715,4468.372222222222,-0.6888888888888889
2022-07-30,P040,Sweets,16,18,600,5,Rainy,Monsoon,High,Yes,Yes,Rubik’s Cube,9120.0,2022,7,2022Q3,5,30,0,1,1400.0,4954.285714285715,4634.501785714286,5.514285714285714
2022-08-11,P013,Utilities,4,5,300,0,Rainy,Monsoon,High,No,No,Rubik’s Cube,1200.0,2022,8,2022Q3,3,32,0,0,9120.0,3486.4285714285716,4516.070689655173,-0.868421052631579
2022-08-25,P037,Clothes,9,9,1500,0,Rainy,Monsoon,Medium,No,No,Rubik’s Cube,13500.0,2022,8,2022Q3,3,34,0,0,1200.0,4709.285714285715,4815.535,10.25
2022-08-29,P026,Clothes,7,7,999,0,Humid,Monsoon,Medium,No,No,Rubik’s Cube,6993.0,2022,8,2022Q3,0,35,0,0,13500.0,5601.142857142857,4449.035,-0.482
2022-09-03,P009,Hot Beverages,5,7,120,0,Rainy,Monsoon,Medium,No,Yes,Rubik’s Cube,600.0,2022,9,2022Q3,5,35,0,0,6993.0,5330.428571428572,4459.035,-0.9141999141999142
2022-09-09,P021,Travel Necessaries,2,3,700,0,Rainy,Monsoon,Medium,No,No,Rubik’s Cube,1400.0,2022,9,2022Q3,4,36,0,0,600.0,4887.571428571428,4307.566666666667,1.3333333333333335
2022-09-13,P003,Clothes,3,4,499,0,Humid,Monsoon,Low,No,No,Rubik’s Cube,1497.0,2022,9,2022Q3,1,37,0,0,1400.0,4901.428571428572,4287.466666666666,0.0692857142857144
2022-09-26,P022,Travel Necessaries,4,6,2500,5,Rainy,Monsoon,High,Yes,No,Rubik’s Cube,9500.0,2022,9,2022Q3,0,39,0,1,1497.0,4955.714285714285,4544.2,5.346025384101536
2022-09-27,P021,Travel Necessaries,0,3,700,0,Rainy,Monsoon,Low,No,No,Rubik’s Cube,0.0,2022,9,2022Q3,1,39,0,0,9500.0,4784.285714285715,4411.0,-1.0
2022-10-09,P025,Clothes,5,7,250,10,Pleasant,Autumn,Medium,Yes,Yes,Rubik’s Cube,1125.0,2022,10,2022Q4,6,40,0,1,0.0,3016.4285714285716,4373.5,inf
2022-10-12,P025,Clothes,8,10,250,20,Cloudy,Autumn,Medium,Yes,No,Rubik’s Cube,1600.0,2022,10,2022Q4,2,41,0,1,1125.0,2246.0,4403.5,0.4222222222222223
2022-10-15,P015,Utilities,0,3,2000,0,Sunny,Autumn,Low,No,Yes,Rubik’s Cube,0.0,2022,10,2022Q4,5,41,0,0,1600.0,2160.285714285714,4379.5,-1.0
2022-10-27,P038,Utilities,0,3,450,25,Sunny,Autumn,Low,Yes,No,Rubik’s Cube,0.0,2022,10,2022Q4,3,43,0,1,0.0,1960.2857142857142,4244.5,0.0
2022-11-09,P010,Hot Beverages,8,10,180,0,Pleasant,Autumn,Medium,No,No,Rubik’s Cube,1440.0,2022,11,2022Q4,2,45,1,0,0.0,1952.142857142857,4272.5,inf
2022-11-22,P034,Stationary,9,11,1200,0,Cloudy,Autumn,Medium,No,No,Rubik’s Cube,10800.0,2022,11,2022Q4,1,47,1,0,1440.0,2137.8571428571427,4617.5,6.5
2022-12-08,P019,Stationary,8,11,60,15,Cold,Winter,Medium,Yes,No,Rubik’s Cube,408.0,2022,12,2022Q4,3,49,1,1,10800.0,2196.1428571428573,3464.4333333333334,-0.9622222222222222
2022-12-14,P003,Clothes,8,8,499,0,Cold,Winter,Medium,No,No,Rubik’s Cube,3992.0,2022,12,2022Q4,2,50,1,0,408.0,2605.714285714286,3497.5,8.784313725490197
2022-12-15,P028,Sweets,6,6,250,0,Cold,Winter,Low,No,No,Rubik’s Cube,1500.0,2022,12,2022Q4,3,50,1,0,3992.0,2591.4285714285716,3527.5,-0.624248496993988
2022-12-17,P033,Clothes,14,17,899,0,Cold,Winter,High,No,Yes,Rubik’s Cube,12586.0,2022,12,2022Q4,5,50,1,0,1500.0,4389.428571428572,3887.0333333333333,7.390666666666666
2022-12-17,P025,Clothes,14,14,250,25,Cold,Winter,High,Yes,Yes,Rubik’s Cube,2625.0,2022,12,2022Q4,5,50,1,1,12586.0,4764.428571428572,3929.5333333333333,-0.7914349276974416
2022-12-18,P016,Utilities,3,6,35000,5,Cold,Winter,Medium,Yes,Yes,Rubik’s Cube,99750.0,2022,12,2022Q4,6,50,1,1,2625.0,18808.714285714286,7114.533333333334,37.0
2022-12-28,P037,Clothes,2,5,1500,0,Sunny,Winter,Low,No,No,Rubik’s Cube,3000.0,2022,12,2022Q4,2,52,1,0,99750.0,17694.428571428572,7047.866666666667,-0.9699248120300752
2023-01-02,P026,Clothes,9,12,999,0,Cloudy,Winter,Medium,No,No,Rubik’s Cube,8991.0,2023,1,2023Q1,0,1,0,0,3000.0,18920.571428571428,7347.566666666667,1.9969999999999999
2023-01-03,P027,Beauty,1,3,100,0,Sunny,Winter,Low,No,No,Rubik’s Cube,100.0,2023,1,2023Q1,1,1,0,0,8991.0,18364.571428571428,7242.9,-0.9888777666555444
2023-01-10,P038,Utilities,7,7,450,0,Cold,Winter,High,No,No,Rubik’s Cube,3150.0,2023,1,2023Q1,1,2,0,0,100.0,18600.285714285714,6965.4,30.5
2023-01-14,P027,Beauty,5,5,100,0,Sunny,Winter,Medium,No,Yes,Rubik’s Cube,500.0,2023,1,2023Q1,5,2,0,0,3150.0,16873.714285714286,6817.4,-0.8412698412698413
2023-01-18,P013,Utilities,3,3,300,0,Cold,Winter,Medium,No,No,Rubik’s Cube,900.0,2023,1,2023Q1,2,3,0,0,500.0,16627.285714285714,6822.4,0.8
2023-01-19,P014,Utilities,1,3,600,15,Cold,Winter,Low,Yes,No,Rubik’s Cube,510.0,2023,1,2023Q1,3,3,0,1,900.0,2450.1428571428573,6756.233333333334,-0.43333333333333335
2023-01-21,P025,Clothes,12,14,250,0,Cold,Winter,High,No,Yes,Rubik’s Cube,3000.0,2023,1,2023Q1,5,3,0,0,510.0,2450.1428571428573,6706.233333333334,4.882352941176471
2023-02-03,P001,Clothes,6,7,799,0,Sunny,Winter,Medium,No,No,Rubik’s Cube,4794.0,2023,2,2023Q1,4,5,0,0,3000.0,1850.5714285714287,6819.366666666667,0.5980000000000001
2023-02-11,P036,Beauty,4,5,899,15,Sunny,Winter,Medium,Yes,Yes,Rubik’s Cube,3056.6,2023,2,2023Q1,5,6,0,1,4794.0,2272.942857142857,6617.253333333333,-0.3624113475177305
2023-02-13,P025,Clothes,15,16,250,0,Sunny,Winter,High,No,No,Rubik’s Cube,3750.0,2023,2,2023Q1,0,7,0,0,3056.6,2358.657142857143,6702.253333333333,0.2268533664856376
2023-02-14,P020,Stationary,5,5,50,0,Sunny,Winter,Medium,No,No,Rubik’s Cube,250.0,2023,2,2023Q1,1,7,0,0,3750.0,2322.942857142857,6260.586666666667,-0.9333333333333333
2023-02-15,P009,Hot Beverages,3,5,120,0,Sunny,Winter,Low,No,No,Rubik’s Cube,360.0,2023,2,2023Q1,2,7,0,0,250.0,2245.8,6039.486666666667,0.43999999999999995
2023-02-18,P024,Sweets,7,10,400,5,Sunny,Winter,Medium,Yes,Yes,Rubik’s Cube,2660.0,2023,2,2023Q1,5,7,0,1,360.0,2552.942857142857,6108.153333333334,6.388888888888889
2023-03-15,P038,Utilities,4,4,450,0,Sunny,Summer,High,No,No,Rubik’s Cube,1800.0,2023,3,2023Q1,2,11,0,0,2660.0,2381.5142857142855,6121.486666666667,-0.32330827067669177
2023-03-16,P033,Clothes,5,5,899,10,Sunny,Summer,Medium,Yes,No,Rubik’s Cube,4045.5,2023,3,2023Q1,3,11,0,1,1800.0,2274.5857142857144,6206.4366666666665,1.2475
2023-03-26,P025,Clothes,4,6,250,0,Hot,Summer,Low,No,Yes,Rubik’s Cube,1000.0,2023,3,2023Q1,6,12,0,0,4045.5,1980.7857142857142,5923.1033333333335,-0.7528117661599307
2023-03-27,P009,Hot Beverages,5,8,120,0,Hot,Summer,Medium,No,No,Rubik’s Cube,600.0,2023,3,2023Q1,0,13,0,0,1000.0,1530.7857142857142,5943.1033333333335,-0.4
2023-04-02,P003,Clothes,3,6,499,0,Humid,Summer,Low,No,Yes,Rubik’s Cube,1497.0,2023,4,2023Q2,6,13,0,0,600.0,1708.9285714285713,5955.503333333333,1.495
2023-04-05,P021,Travel Necessaries,4,6,700,0,Hot,Summer,High,No,No,Rubik’s Cube,2800.0,2023,4,2023Q2,2,14,0,0,1497.0,2057.5,5995.503333333333,0.8704074816299265
2023-04-17,P014,Utilities,4,6,600,20,Hot,Summer,High,Yes,No,Rubik’s Cube,1920.0,2023,4,2023Q2,0,16,0,1,2800.0,1951.7857142857142,6059.503333333333,-0.3142857142857143
2023-04-18,P021,Travel Necessaries,6,6,700,15,Hot,Summer,High,Yes,No,Rubik’s Cube,3570.0,2023,4,2023Q2,1,16,0,1,1920.0,2204.6428571428573,6178.503333333333,0.859375
2023-04-20,P038,Utilities,1,2,450,5,Hot,Summer,Low,Yes,No,Rubik’s Cube,427.5,2023,4,2023Q2,3,16,0,1,3570.0,1687.7857142857142,6144.753333333333,-0.8802521008403361
2023-04-20,P024,Sweets,6,6,400,0,Hot,Summer,Low,No,No,Rubik’s Cube,2400.0,2023,4,2023Q2,3,16,0,0,427.5,1887.7857142857142,5864.753333333333,4.614035087719298
2023-05-09,P021,Travel Necessaries,2,4,700,0,Sunny,Summer,Medium,No,No,Rubik’s Cube,1400.0,2023,5,2023Q2,1,19,0,0,2400.0,2002.0714285714287,5897.820000000001,-0.41666666666666663
2023-05-11,P010,Hot Beverages,11,11,180,25,Hot,Summer,High,Yes,No,Rubik’s Cube,1485.0,2023,5,2023Q2,3,19,0,1,1400.0,2000.357142857143,5814.253333333333,0.06071428571428572
2023-05-11,P013,Utilities,5,5,300,10,Hot,Summer,High,Yes,No,Rubik’s Cube,1350.0,2023,5,2023Q2,3,19,0,1,1485.0,1793.2142857142858,5809.253333333333,-0.09090909090909094
2023-05-13,P026,Clothes,3,5,999,0,Sunny,Summer,Low,No,Yes,Rubik’s Cube,2997.0,2023,5,2023Q2,5,19,0,0,1350.0,1947.0714285714287,5489.62,1.2200000000000002
2023-05-15,P017,Beauty,3,5,199,0,Sunny,Summer,Medium,No,No,Rubik’s Cube,597.0,2023,5,2023Q2,0,20,0,0,2997.0,1522.357142857143,5422.02,-0.8008008008008007
2023-05-31,P014,Utilities,4,6,600,0,Hot,Summer,High,No,No,Rubik’s Cube,2400.0,2023,5,2023Q2,2,22,0,0,597.0,1804.142857142857,2177.02,3.0201005025125625
2023-06-01,P023,Sweets,4,4,600,0,Humid,Monsoon,Low,No,No,Rubik’s Cube,2400.0,2023,6,2023Q2,3,22,0,0,2400.0,1804.142857142857,2157.02,0.0
2023-06-02,P003,Clothes,8,9,499,5,Rainy,Monsoon,Medium,Yes,No,Rubik’s Cube,3792.3999999999996,2023,6,2023Q2,4,22,0,1,2400.0,2145.9142857142856,1983.7333333333333,0.5801666666666665
2023-06-04,P019,Stationary,3,3,60,0,Rainy,Monsoon,Low,No,Yes,Rubik’s Cube,180.0,2023,6,2023Q2,6,22,0,0,3792.3999999999996,1959.4857142857143,1986.4,-0.9525366522518721
2023-06-04,P019,Stationary,7,7,60,0,Rainy,Monsoon,Medium,No,Yes,Rubik’s Cube,420.0,2023,6,2023Q2,6,22,0,0,180.0,1826.6285714285714,1895.4,1.3333333333333335
2023-06-08,P017,Beauty,7,10,199,0,Rainy,Monsoon,High,No,No,Rubik’s Cube,1393.0,2023,6,2023Q2,3,23,0,0,420.0,1597.4857142857143,1925.1666666666667,2.316666666666667
2023-06-09,P036,Beauty,3,4,899,0,Rainy,Monsoon,Medium,No,No,Rubik’s Cube,2697.0,2023,6,2023Q2,4,23,0,0,1393.0,1897.4857142857143,1985.0666666666666,0.9361091170136395
2023-06-17,P020,Stationary,19,22,50,0,Rainy,Monsoon,High,No,Yes,Rubik’s Cube,950.0,2023,6,2023Q2,5,24,0,0,2697.0,1690.3428571428572,1999.7333333333333,-0.6477567667779014
2023-06-18,P002,Clothes,7,10,1499,0,Rainy,Monsoon,Medium,No,Yes,Rubik’s Cube,10493.0,2023,6,2023Q2,6,24,0,0,950.0,2846.4857142857145,2249.5,10.045263157894738
2023-06-19,P001,Clothes,6,8,799,10,Humid,Monsoon,Medium,Yes,No,Rubik’s Cube,4314.6,2023,6,2023Q2,0,25,0,1,10493.0,2921.085714285714,2233.52,-0.5888115886781664
2023-06-24,P028,Sweets,11,12,250,0,Rainy,Monsoon,Medium,No,Yes,Rubik’s Cube,2750.0,2023,6,2023Q2,5,25,0,0,4314.6,3288.2285714285713,2223.3,-0.36262921244147783
2023-07-04,P013,Utilities,10,10,300,0,Humid,Monsoon,High,No,No,Rubik’s Cube,3000.0,2023,7,2023Q3,1,27,0,0,2750.0,3656.7999999999997,2198.3,0.09090909090909083
2023-07-09,P023,Sweets,13,14,600,5,Rainy,Monsoon,Medium,Yes,Yes,Rubik’s Cube,7410.0,2023,7,2023Q3,6,27,0,1,3000.0,4516.371428571429,2436.9666666666667,1.4700000000000002
2023-07-12,P027,Beauty,3,4,100,0,Humid,Monsoon,Medium,No,No,Rubik’s Cube,300.0,2023,7,2023Q3,2,28,0,0,7410.0,4173.942857142857,2434.9666666666667,-0.9595141700404858
2023-07-13,P019,Stationary,12,14,60,0,Humid,Monsoon,High,No,No,Rubik’s Cube,720.0,2023,7,2023Q3,3,28,0,0,300.0,4141.085714285714,2370.3,1.4
2023-07-19,P021,Travel Necessaries,2,2,700,0,Humid,Monsoon,Medium,No,No,Rubik’s Cube,1400.0,2023,7,2023Q3,2,29,0,0,720.0,2842.085714285714,2356.9666666666667,0.9444444444444444
2023-07-21,P003,Clothes,6,6,499,0,Humid,Monsoon,Medium,No,No,Rubik’s Cube,2994.0,2023,7,2023Q3,4,29,0,0,1400.0,2653.4285714285716,2321.9166666666665,1.1385714285714288
2023-07-23,P003,Clothes,16,16,499,15,Rainy,Monsoon,High,Yes,Yes,Rubik’s Cube,6786.4,2023,7,2023Q3,6,29,0,1,2994.0,3230.057142857143,2514.7966666666666,1.2666666666666666
2023-07-25,P013,Utilities,10,13,300,25,Rainy,Monsoon,High,Yes,No,Rubik’s Cube,2250.0,2023,7,2023Q3,1,30,0,1,6786.4,3122.914285714286,2569.7966666666666,-0.6684545561711659
2023-07-29,P020,Stationary,11,12,50,0,Rainy,Monsoon,High,No,Yes,Rubik’s Cube,550.0,2023,7,2023Q3,5,30,0,0,2250.0,2142.9142857142856,2538.23,-0.7555555555555555
2023-07-30,P033,Clothes,3,4,899,0,Humid,Monsoon,Low,No,Yes,Rubik’s Cube,2697.0,2023,7,2023Q3,6,30,0,0,550.0,2485.342857142857,2534.7966666666666,3.9036363636363633
2023-08-02,P022,Travel Necessaries,0,3,2500,0,Cloudy,Monsoon,Low,No,No,Rubik’s Cube,0.0,2023,8,2023Q3,2,31,0,0,2697.0,2382.4857142857145,2470.7966666666666,-1.0
2023-08-10,P001,Clothes,5,5,799,0,Rainy,Monsoon,Medium,No,No,Rubik’s Cube,3995.0,2023,8,2023Q3,3,32,0,0,0.0,2753.2000000000003,2484.963333333333,inf
2023-08-13,P021,Travel Necessaries,4,7,700,0,Rainy,Monsoon,High,No,Yes,Rubik’s Cube,2800.0,2023,8,2023Q3,6,32,0,0,3995.0,2725.4857142857145,2564.0466666666666,-0.2991239048811014
2023-08-15,P001,Clothes,15,18,799,0,Cloudy,Monsoon,High,No,Yes,Rubik’s Cube,11985.0,2023,8,2023Q3,1,33,0,0,2800.0,3468.1428571428573,2883.5466666666666,3.2803571428571425
2023-08-16,P016,Utilities,3,5,35000,0,Rainy,Monsoon,Medium,No,No,Rubik’s Cube,105000.0,2023,8,2023Q3,2,33,0,0,11985.0,18146.714285714286,6336.88,7.760951188986233
2023-08-18,P026,Clothes,8,9,999,5,Rainy,Monsoon,Medium,Yes,No,Rubik’s Cube,7592.4,2023,8,2023Q3,4,33,0,1,105000.0,19152.77142857143,6540.46,-0.9276914285714286
2023-08-19,P028,Sweets,10,13,250,20,Cloudy,Monsoon,Medium,Yes,Yes,Rubik’s Cube,2000.0,2023,8,2023Q3,5,33,0,1,7592.4,19053.2,6562.126666666666,-0.7365786839471049
2023-08-27,P022,Travel Necessaries,4,7,2500,10,Rainy,Monsoon,High,Yes,Yes,Rubik’s Cube,9000.0,2023,8,2023Q3,6,34,0,1,2000.0,20338.914285714283,6762.2266666666665,3.5
2023-09-03,P002,Clothes,3,6,1499,10,Cloudy,Monsoon,Low,Yes,Yes,Rubik’s Cube,4047.3,2023,9,2023Q3,6,35,0,1,9000.0,20346.385714285716,6877.236666666667,-0.5503
2023-09-13,P017,Beauty,4,7,199,0,Cloudy,Monsoon,Medium,No,No,Rubik’s Cube,796.0,2023,9,2023Q3,2,37,0,0,4047.3,20060.100000000002,6823.77,-0.8033256739060608
2023-09-17,P034,Stationary,4,7,1200,0,Rainy,Monsoon,Low,No,Yes,Rubik’s Cube,4800.0,2023,9,2023Q3,6,37,0,0,796.0,19033.67142857143,6903.77,5.030150753768845
2023-09-19,P014,Utilities,4,5,600,0,Rainy,Monsoon,High,No,No,Rubik’s Cube,2400.0,2023,9,2023Q3,1,38,0,0,4800.0,4376.528571428572,6857.3566666666675,-0.5
2023-09-23,P014,Utilities,3,4,600,0,Rainy,Monsoon,Medium,No,Yes,Rubik’s Cube,1800.0,2023,9,2023Q3,5,38,0,0,2400.0,3549.0428571428574,6911.3566666666675,-0.25
2023-09-27,P037,Clothes,3,6,1500,0,Humid,Monsoon,Low,No,No,Rubik’s Cube,4500.0,2023,9,2023Q3,2,39,0,0,1800.0,3906.1857142857148,7047.3566666666675,1.5
2023-09-30,P002,Clothes,5,5,1499,0,Humid,Monsoon,Medium,No,Yes,Rubik’s Cube,7495.0,2023,9,2023Q3,5,39,0,0,4500.0,3691.1857142857148,7250.756666666667,0.6655555555555555
2023-10-01,P028,Sweets,21,22,250,25,Cloudy,Autumn,High,Yes,Yes,Rubik’s Cube,3937.5,2023,10,2023Q4,6,39,0,1,7495.0,3675.5,7292.1066666666675,-0.4746497665110073
2023-10-02,P001,Clothes,3,5,799,0,Sunny,Autumn,Low,No,No,Rubik’s Cube,2397.0,2023,10,2023Q4,0,40,0,0,3937.5,3904.214285714286,7340.34,-0.3912380952380953
2023-10-05,P017,Beauty,0,1,199,0,Cloudy,Autumn,Low,No,No,Rubik’s Cube,0.0,2023,10,2023Q4,3,40,0,0,2397.0,3218.5,6990.573333333334,-1.0
2023-10-10,P024,Sweets,5,7,400,0,Pleasant,Autumn,Low,No,No,Rubik’s Cube,2000.0,2023,10,2023Q4,1,41,0,0,0.0,3161.3571428571427,6913.42,inf
2023-10-23,P014,Utilities,2,5,600,0,Pleasant,Autumn,Medium,No,No,Rubik’s Cube,1200.0,2023,10,2023Q4,0,43,0,0,2000.0,3075.6428571428573,6861.753333333333,-0.4
2023-10-27,P024,Sweets,8,9,400,0,Pleasant,Autumn,Medium,No,No,Rubik’s Cube,3200.0,2023,10,2023Q4,4,43,0,0,1200.0,2889.9285714285716,6868.42,1.6666666666666665
2023-10-31,P025,Clothes,4,7,250,0,Pleasant,Autumn,Low,No,No,Rubik’s Cube,1000.0,2023,10,2023Q4,1,44,0,0,3200.0,1962.0714285714287,6654.753333333333,-0.6875
2023-11-01,P020,Stationary,9,11,50,15,Sunny,Autumn,Medium,Yes,No,Rubik’s Cube,382.5,2023,11,2023Q4,2,44,1,1,1000.0,1454.2142857142858,6657.503333333333,-0.6174999999999999
2023-11-05,P023,Sweets,7,7,600,0,Pleasant,Autumn,Medium,No,Yes,Rubik’s Cube,4200.0,2023,11,2023Q4,6,44,1,0,382.5,1711.7857142857142,6773.503333333333,9.980392156862745
2023-11-12,P020,Stationary,2,3,50,0,Pleasant,Autumn,Low,No,Yes,Rubik’s Cube,100.0,2023,11,2023Q4,6,45,1,0,4200.0,1726.0714285714287,6730.17,-0.9761904761904762
2023-11-13,P036,Beauty,8,9,899,20,Pleasant,Autumn,High,Yes,No,Rubik’s Cube,5753.6,2023,11,2023Q4,0,46,1,1,100.0,2262.3,6822.156666666666,56.536
2023-11-20,P025,Clothes,5,8,250,0,Cloudy,Autumn,Medium,No,No,Rubik’s Cube,1250.0,2023,11,2023Q4,0,47,1,0,5753.6,2269.442857142857,6637.61,-0.7827447163515017
2023-12-06,P009,Hot Beverages,4,7,120,0,Cold,Winter,Low,No,No,Rubik’s Cube,480.0,2023,12,2023Q4,2,49,1,0,1250.0,1880.8714285714286,6578.61,-0.616
2023-12-10,P025,Clothes,19,19,250,0,Sunny,Winter,High,No,Yes,Rubik’s Cube,4750.0,2023,12,2023Q4,6,49,1,0,480.0,2416.585714285714,6718.61,8.895833333333334
2023-12-13,P022,Travel Necessaries,3,6,2500,0,Cloudy,Winter,Medium,No,No,Rubik’s Cube,7500.0,2023,12,2023Q4,2,50,1,0,4750.0,3433.371428571428,6878.71,0.5789473684210527
2023-12-14,P021,Travel Necessaries,4,4,700,0,Cold,Winter,High,No,No,Rubik’s Cube,2800.0,2023,12,2023Q4,3,50,1,0,7500.0,3233.371428571428,6972.043333333333,-0.6266666666666667
2024-01-02,P021,Travel Necessaries,2,3,700,0,Cold,Winter,Medium,No,No,Rubik’s Cube,1400.0,2024,1,2024Q1,1,1,0,0,2800.0,3419.085714285714,6885.543333333333,-0.5
2024-01-16,P023,Sweets,9,11,600,0,Sunny,Winter,Medium,No,No,Rubik’s Cube,5400.0,2024,1,2024Q1,1,3,0,0,1400.0,3368.5714285714284,6972.21,2.857142857142857
2024-01-18,P013,Utilities,3,5,300,0,Cold,Winter,Medium,No,No,Rubik’s Cube,900.0,2024,1,2024Q1,3,3,0,0,5400.0,3318.5714285714284,6602.71,-0.8333333333333334
2024-01-18,P036,Beauty,3,3,899,0,Cold,Winter,Medium,No,No,Rubik’s Cube,2697.0,2024,1,2024Q1,3,3,0,0,900.0,3635.285714285714,3192.61,1.9966666666666666
2024-01-23,P025,Clothes,12,15,250,0,Cold,Winter,High,No,No,Rubik’s Cube,3000.0,2024,1,2024Q1,1,4,0,0,2697.0,3385.285714285714,3039.53,0.11234705228031139
2024-01-25,P020,Stationary,10,12,50,0,Sunny,Winter,High,No,No,Rubik’s Cube,500.0,2024,1,2024Q1,3,4,0,0,3000.0,2385.285714285714,2989.53,-0.8333333333333334
2024-01-26,P034,Stationary,5,7,1200,0,Cold,Winter,Medium,No,No,Rubik’s Cube,6000.0,2024,1,2024Q1,4,4,0,0,500.0,2842.4285714285716,2889.53,11.0
2024-01-26,P034,Stationary,3,3,1200,0,Cold,Winter,Low,No,No,Rubik’s Cube,3600.0,2024,1,2024Q1,4,4,0,0,6000.0,3156.714285714286,2874.6200000000003,-0.4
2024-01-29,P010,Hot Beverages,1,3,180,0,Cold,Winter,Low,No,No,Rubik’s Cube,180.0,2024,1,2024Q1,0,5,0,0,3600.0,2411.0,2854.086666666667,-0.95
